Node,Label,SGD,OGEE,DEG,SOD,essential
YDR016C,ORF-V,1,1,1,3,1
YML006C,ORF-V,0,0,0,0,0
YGL254W,ORF-V,0,0,0,0,0
YER060w-A,ORF-V,0,0,0,0,0
YGL196W,ORF-V,0,0,0,0,0
YORCDELTA18,LTR,0,0,0,0,0
YLR013W,ORF-V,1,0,1,2,1
YJL147C,ORF-U,0,0,0,0,0
YGR037C,ORF-V,0,0,0,0,0
SNR71,snoRNA gene,0,0,0,0,0
YGR129W,ORF-V,0,0,0,0,0
YNL316C,ORF-V,0,0,0,0,0
YEL020C,ORF-V,0,0,0,0,0
YMR166C,ORF-V,0,0,0,0,0
YCR062W,ORF-M,0,0,0,0,0
YPR189W,ORF-V,0,0,0,0,0
YDR487C,ORF-V,1,1,1,3,1
YOR361C,ORF-V,1,1,1,3,1
YDL184C,ORF-V,0,0,0,0,0
YLR353W,ORF-V,0,0,0,0,0
YNL278W,ORF-V,0,0,0,0,0
YNL069C,ORF-V,0,0,0,0,0
YPL008W,ORF-V,0,0,0,0,0
YPR060C,ORF-V,0,0,0,0,0
YNL004W,ORF-V,0,0,0,0,0
YOR195W,ORF-V,0,0,0,0,0
YLR073C,ORF-V,0,0,0,0,0
YDR030C,ORF-V,0,0,0,0,0
YGR166W,ORF-V,0,0,0,0,0
YLR075W,ORF-V,1,1,1,3,1
YER053C,ORF-V,0,0,0,0,0
SNR38,snoRNA gene,0,0,0,0,0
YLR299W,ORF-V,0,0,0,0,0
YCR028C-A,ORF-V,0,0,0,0,0
YJR072C,ORF-V,1,1,1,3,1
YBL066C,ORF-V,0,0,0,0,0
YPR144C,ORF-V,1,1,1,3,1
YBR277C,ORF-DU,0,0,0,0,0
YPL064C,ORF-V,0,0,0,0,0
YHL034C,ORF-V,0,0,0,0,0
YLR019W,ORF-V,0,0,0,0,0
YLR412W,ORF-V,0,0,0,0,0
YNL282W,ORF-V,1,1,1,3,1
YBR209W,ORF-U,0,0,0,0,0
TS(AGA)L,tRNA gene,0,0,0,0,0
YOR227W,ORF-V,0,0,0,0,0
YJL064W,ORF-DU,0,0,0,0,0
YOR159C,ORF-V,1,1,1,3,1
YKL196C,ORF-V,1,1,1,3,1
YCL040W,ORF-V,0,0,0,0,0
YKR008W,ORF-V,1,1,1,3,1
YLR271W,ORF-U,0,0,0,0,0
YDL019C,ORF-V,0,0,0,0,0
YLL050C,ORF-V,1,1,1,3,1
YJR056C,ORF-V,0,0,0,0,0
YNL237W,ORF-V,0,0,0,0,0
YBR276C,ORF-V,0,0,0,0,0
YNL313C,ORF-V,1,1,1,3,1
YMR152W,ORF-V,0,0,0,0,0
YKR005C,ORF-U,0,0,0,0,0
YML008C,ORF-V,0,0,0,0,0
YLRCDELTA25,LTR,0,0,0,0,0
YGL234W,ORF-V,0,0,0,0,0
SNR67,snoRNA gene,0,0,0,0,0
YDL178W,ORF-V,0,0,0,0,0
YGLCDELTA1,LTR,0,0,0,0,0
YLR168C,ORF-V,0,0,0,0,0
YGL043W,ORF-V,0,0,0,0,0
YOR285W,ORF-V,0,0,0,0,0
YJR140C,ORF-V,0,0,0,0,0
YFL048C,ORF-V,0,0,0,0,0
YER077C,ORF-U,0,0,0,0,0
YBR094W,ORF-V,0,0,0,0,0
YMR061W,ORF-V,1,1,1,3,1
YJR007W,ORF-V,1,1,1,3,1
YDR287W,ORF-V,0,0,0,0,0
YLR058C,ORF-V,0,0,0,0,0
YBR164C,ORF-V,0,0,0,0,0
YJR045C,ORF-V,1,1,1,3,1
YDR524c-a,ORF-DU,0,0,0,0,0
YMR259C,ORF-V,0,0,0,0,0
YDL100C,ORF-V,0,0,0,0,0
YER016W,ORF-V,1,0,1,2,1
YNL052W,ORF-V,0,0,0,0,0
YLRCTAU1,LTR,0,0,0,0,0
YNL090W,ORF-V,0,0,0,0,0
YBR056w-a,ORF-U,0,0,0,0,0
YLR043C,ORF-V,0,0,0,0,0
YDR130C,ORF-V,1,0,0,1,1
YAL054C,ORF-V,0,0,0,0,0
YJR139C,ORF-V,0,0,0,0,0
YGL088W,ORF-U,0,0,0,0,0
YHL037C,ORF-U,0,0,0,0,0
YMR077C,ORF-V,0,0,0,0,0
YKL171W,ORF-V,0,0,0,0,0
YPRWSIGMA2,LTR,0,0,0,0,0
YNL112W,ORF-V,1,0,1,2,1
YNL153C,ORF-V,0,0,0,0,0
YPR171W,ORF-V,0,0,0,0,0
YLRCDELTA18,LTR,0,0,0,0,0
YNL122C,ORF-V,0,0,0,0,0
YOR198C,ORF-V,0,0,0,0,0
YGL069C,ORF-DU,1,1,0,2,1
YNL291C,ORF-V,0,0,0,0,0
SNR51,snoRNA gene,0,0,0,0,0
YHR010W,ORF-V,0,0,0,0,0
YJL042W,ORF-V,0,0,0,0,0
YOL051W,ORF-V,0,0,0,0,0
YOR279C,ORF-V,0,0,0,0,0
YER099C,ORF-V,0,0,0,0,0
YLR293C,ORF-V,1,1,0,2,1
YMR228W,ORF-V,0,0,0,0,0
YHR046C,ORF-V,0,0,0,0,0
YJR016C,ORF-V,1,1,1,3,1
YDR171W,ORF-V,0,0,0,0,0
YDL011C,ORF-DU,0,0,0,0,0
YGR048W,ORF-V,1,1,1,3,1
YKL076C,ORF-DU,0,0,0,0,0
YNL068C,ORF-V,0,0,0,0,0
YDR158W,ORF-V,0,0,0,0,0
YER097W,ORF-DU,0,0,0,0,0
YPL254W,ORF-V,0,0,0,0,0
YDL050C,ORF-DU,0,0,0,0,0
YOL047C,ORF-V,0,0,0,0,0
YNL168C,ORF-U,0,0,0,0,0
YDR292C,ORF-V,1,0,1,2,1
YGL106W,ORF-V,1,1,0,2,1
YER100W,ORF-V,0,0,0,0,0
YBLWDELTA3,LTR,0,0,0,0,0
YJL105W,ORF-V,0,0,0,0,0
YBR216C,ORF-V,0,0,0,0,0
YKL175W,ORF-V,0,0,0,0,0
YKL038W,ORF-V,0,0,0,0,0
YPL161C,ORF-V,0,0,0,0,0
YPL127C,ORF-V,0,0,0,0,0
YGL051W,ORF-V,0,0,0,0,0
YMR254C,ORF-U,0,0,0,0,0
YIR032C,ORF-V,0,0,0,0,0
YPR086W,ORF-V,1,1,1,3,1
YDR119W,ORF-U,0,0,0,0,0
YLR406C,ORF-V,0,0,0,0,0
YJL131C,ORF-V,0,0,0,0,0
YGR087C,ORF-V,0,0,0,0,0
YNL105W,ORF-DU,0,0,0,0,0
YOR243C,ORF-V,0,0,0,0,0
YOL124C,ORF-V,0,0,0,0,0
YLR397C,ORF-V,1,1,1,3,1
YHR068W,ORF-V,1,1,1,3,1
YKL190W,ORF-V,0,0,0,0,0
YKR017C,ORF-V,0,0,0,0,0
YKL042W,ORF-V,1,1,1,3,1
YOL152W,ORF-V,0,0,0,0,0
YCR022C,ORF-U,0,0,0,0,0
YER082C,ORF-V,1,1,1,3,1
YLR154C,ORF-V,0,0,0,0,0
YDL072C,ORF-V,0,0,0,0,0
YLL054C,ORF-U,0,0,0,0,0
YPR057W,ORF-V,0,0,0,0,0
YCL030C,ORF-V,0,0,0,0,0
YML002W,ORF-U,0,0,0,0,0
YMR137C,ORF-V,0,0,0,0,0
YJL060W,ORF-V,0,0,0,0,0
YPL125W,ORF-V,1,0,0,1,1
YNL038W,ORF-V,1,1,1,3,1
YDR425W,ORF-V,0,0,0,0,0
YPR027C,ORF-U,0,0,0,0,0
YLR283W,ORF-U,0,0,0,0,0
YHR052W,ORF-V,0,0,0,0,0
YLR081W,ORF-V,0,0,0,0,0
YLR004C,ORF-V,0,0,0,0,0
YHL050C,ORF-U,0,0,0,0,0
YIL049W,ORF-V,0,0,0,0,0
YLR379W,ORF-DU,1,1,0,2,1
YBR219C,ORF-U,0,0,0,0,0
YDR411C,ORF-V,0,0,0,0,0
YDL211C,ORF-U,0,0,0,0,0
YKR103W,ORF-V,0,0,0,0,0
YOLWSIGMA1,LTR,0,0,0,0,0
YMR236W,ORF-V,1,1,1,3,1
YJR102C,ORF-V,0,0,0,0,0
YER066C-A,ORF-DU,0,0,0,0,0
YNR053C,ORF-V,1,1,1,3,1
YKL063C,ORF-U,0,0,0,0,0
YJL007C,ORF-U,0,0,0,0,0
YML080W,ORF-V,0,0,0,0,0
YER015W,ORF-V,0,0,0,0,0
YPL194W,ORF-V,0,0,0,0,0
YMR200W,ORF-V,1,0,1,2,1
YGR279C,ORF-V,0,0,0,0,0
YNR050C,ORF-V,0,0,0,0,0
YMR172W,ORF-V,0,0,0,0,0
YDL218W,ORF-U,0,0,0,0,0
YPR143W,ORF-V,1,1,1,3,1
YAR015W,ORF-V,0,0,0,0,0
YHL019C,ORF-V,0,0,0,0,0
YNL251C,ORF-V,1,1,1,3,1
YOR016C,ORF-V,0,0,0,0,0
YDR255C,ORF-V,0,0,0,0,0
SNR189,snoRNA gene,0,0,0,0,0
YPR088C,ORF-V,1,0,1,2,1
YLRCDELTA24,LTR,0,0,0,0,0
YFL051C,ORF-U,0,0,0,0,0
YGL175C,ORF-V,0,0,0,0,0
YOR280C,ORF-V,0,0,0,0,0
YJL081C,ORF-V,1,1,1,3,1
YDL240W,ORF-V,0,0,0,0,0
YML093W,ORF-V,1,1,1,3,1
YBLWDELTA6,LTR,0,0,0,0,0
YFRCDELTA9,LTR,0,0,0,0,0
YDR076W,ORF-V,0,0,0,0,0
YGL160W,ORF-V,0,0,0,0,0
YER075C,ORF-V,0,0,0,0,0
YML100W-A,ORF-U,0,0,0,0,0
YDR381W,ORF-V,1,1,1,3,1
YML112W,ORF-V,0,0,0,0,0
YDR208W,ORF-V,1,1,1,3,1
YML073C,ORF-V,0,0,0,0,0
YBRCDELTA19,LTR,0,0,0,0,0
YER149C,ORF-V,0,0,0,0,0
TR(ACG)O,tRNA gene,0,0,0,0,0
SNR42,snoRNA gene,0,0,0,0,0
YML032C-A,ORF-DU,0,0,0,0,0
YDR145W,ORF-V,1,1,1,3,1
YMR143W,ORF-V,0,0,0,0,0
YCR041W,ORF-V,0,0,0,0,0
YOL070C,ORF-V,0,0,0,0,0
YNL192W,ORF-V,0,0,0,0,0
YOR074C,ORF-V,1,1,1,3,1
YGL034C,ORF-U,0,0,0,0,0
YFL037W,ORF-V,1,1,1,3,1
YOR234C,ORF-V,0,0,0,0,0
TA(AGC)K2,tRNA gene,0,0,0,0,0
YMRWDELTA16,LTR,0,0,0,0,0
YPL211W,ORF-V,1,1,1,3,1
YGL182C,ORF-DU,0,0,0,0,0
YEL061C,ORF-V,0,0,0,0,0
YLR463C,ORF-DU,0,0,0,0,0
YBL020W,ORF-V,1,1,1,3,1
YMR017W,ORF-V,0,0,0,0,0
YFR052W,ORF-V,1,1,1,3,1
YLR074C,ORF-V,0,0,0,0,0
YDL189W,ORF-V,0,0,0,0,0
YAL032C,ORF-V,1,1,1,3,1
YER088C,ORF-V,0,0,0,0,0
YCL066W,ORF-V,0,0,0,0,0
YDL128W,ORF-V,0,0,0,0,0
YPL144W,ORF-V,0,0,0,0,0
YOR394W,ORF-V,0,0,0,0,0
YMR059W,ORF-V,1,1,1,3,1
YMR110C,ORF-V,0,0,0,0,0
YBR206W,ORF-DU,0,0,0,0,0
YLR088W,ORF-V,1,1,1,3,1
YKL192C,ORF-V,1,0,1,2,1
YKL033W,ORF-V,1,1,1,3,1
YOR346W,ORF-V,0,0,0,0,0
YMR124W,ORF-V,0,0,0,0,0
YHR112C,ORF-V,0,0,0,0,0
YNL234W,ORF-V,0,0,0,0,0
YCL005W,ORF-V,0,0,0,0,0
YDR056C,ORF-U,0,0,0,0,0
YDR496C,ORF-V,0,0,0,0,0
YDR298C,ORF-V,0,0,0,0,0
YLR345W,ORF-U,0,0,0,0,0
YLR046C,ORF-U,0,0,0,0,0
YAL056W,ORF-V,0,0,0,0,0
YLR146C,ORF-V,0,0,0,0,0
RDN18-1,rRNA gene,0,0,0,0,0
YDR535C,ORF-DU,0,0,0,0,0
YLR106C,ORF-V,1,1,0,2,1
YCR087C-A,ORF-U,0,0,0,0,0
YPR051W,ORF-V,0,0,0,0,0
YMR097C,ORF-V,0,0,0,0,0
YKR041W,ORF-V,0,0,0,0,0
YBR193C,ORF-V,1,1,1,3,1
YJR075W,ORF-V,0,0,0,0,0
YNL205C,ORF-DU,0,0,0,0,0
YJR034W,ORF-V,0,0,0,0,0
YNL053W,ORF-V,0,0,0,0,0
YDL156W,ORF-V,0,0,0,0,0
YGR012W,ORF-V,0,0,0,0,0
YDR356W,ORF-V,1,1,1,3,1
YOL166C,ORF-DU,0,0,0,0,0
YHR066W,ORF-V,0,0,0,0,0
YHR180W,ORF-U,0,0,0,0,0
YER183C,ORF-V,0,0,0,0,0
YGL062W,ORF-V,0,0,0,0,0
YJLWDELTA8,LTR,0,0,0,0,0
TG(GCC)O2,tRNA gene,0,0,0,0,0
YDL026W,ORF-DU,0,0,0,0,0
YLR446W,ORF-U,0,0,0,0,0
YOR182C,ORF-V,1,0,0,1,1
YNL314W,ORF-V,0,0,0,0,0
YOL030W,ORF-V,0,0,0,0,0
YLR162W,ORF-V,0,0,0,0,0
YOLWDELTA10,LTR,0,0,0,0,0
YDR331W,ORF-V,1,1,1,3,1
YMR326C,ORF-DU,0,0,0,0,0
YDR178W,ORF-V,0,0,0,0,0
YMR319C,ORF-V,0,0,0,0,0
YGL236C,ORF-V,1,0,0,1,1
YIL032C,ORF-DU,0,0,0,0,0
YHL033C,ORF-V,0,0,0,0,0
YMLWDELTA5,LTR,0,0,0,0,0
YGL029W,ORF-V,1,0,0,1,1
YDR349C,ORF-V,0,0,0,0,0
YNL143C,ORF-U,0,0,0,0,0
YGL206C,ORF-V,1,0,0,1,1
TT(AGU)J,tRNA gene,0,0,0,0,0
YIL028W,ORF-DU,0,0,0,0,0
YLR077W,ORF-V,0,0,0,0,0
YPL001W,ORF-V,0,0,0,0,0
YNL301C,ORF-V,0,0,0,0,0
YPL099C,ORF-V,0,0,0,0,0
YMR119W,ORF-V,0,0,0,0,0
YOL131W,ORF-U,0,0,0,0,0
YGR111W,ORF-U,0,0,0,0,0
YGL095C,ORF-V,0,0,0,0,0
YMR209C,ORF-U,0,0,0,0,0
YHR023W,ORF-V,1,0,1,2,1
YEL076W-C,ORF-DU,0,0,0,0,0
YDL115C,ORF-V,0,0,0,0,0
TG(GCC)P2,tRNA gene,0,0,0,0,0
YBR090C-A,ORF-V,0,0,0,0,0
YER164W,ORF-V,0,0,0,0,0
YPL009C,ORF-V,0,0,0,0,0
YBR283C,ORF-V,0,0,0,0,0
YOR197W,ORF-V,0,0,0,0,0
TS(AGA)D2,tRNA gene,0,0,0,0,0
YML018C,ORF-V,0,0,0,0,0
YPL052W,ORF-V,0,0,0,0,0
YLR176C,ORF-V,0,0,0,0,0
YKR009C,ORF-V,0,0,0,0,0
YGR151C,ORF-DU,0,0,0,0,0
YJL041W,ORF-V,1,1,1,3,1
YHR136C,ORF-V,0,0,0,0,0
YHR006W,ORF-V,0,0,0,0,0
YER085C,ORF-U,0,0,0,0,0
YDL039C,ORF-V,0,0,0,0,0
YKL195W,ORF-V,1,0,1,2,1
YHL023C,ORF-V,0,0,0,0,0
YHR028C,ORF-V,0,0,0,0,0
YFR015C,ORF-V,0,0,0,0,0
YPL207W,ORF-V,1,0,1,2,1
YGL132W,ORF-DU,0,0,0,0,0
YKL018W,ORF-V,1,1,1,3,1
YML126C,ORF-V,1,1,1,3,1
YLL033W,ORF-V,0,0,0,0,0
YER136W,ORF-V,1,1,1,3,1
YER101C,ORF-V,0,0,0,0,0
YDR529C,ORF-V,0,0,0,0,0
YDR484W,ORF-V,0,0,0,0,0
YDR247W,ORF-V,0,0,0,0,0
YGR164W,ORF-U,0,0,0,0,0
YMR309C,ORF-V,1,1,1,3,1
YLL013C,ORF-V,0,0,0,0,0
YPL088W,ORF-U,0,0,0,0,0
YPL243W,ORF-V,1,0,1,2,1
YDL203C,ORF-V,0,0,0,0,0
YOR242C,ORF-V,0,0,0,0,0
YJR046W,ORF-V,1,1,1,3,1
YBL044W,ORF-U,0,0,0,0,0
YFR002W,ORF-V,1,1,1,3,1
YBL008W,ORF-V,0,0,0,0,0
YLRWDELTA12,LTR,0,0,0,0,0
YEL035C,ORF-U,1,1,1,3,1
YLR321C,ORF-V,1,1,1,3,1
YNL317W,ORF-V,1,1,1,3,1
YPR080W,ORF-V,0,0,0,0,0
YEL072W,ORF-V,0,0,0,0,0
YOR284W,ORF-V,0,0,0,0,0
YDL153C,ORF-V,1,1,1,3,1
YOR373W,ORF-V,1,1,1,3,1
YFR018C,ORF-U,0,0,0,0,0
YJL225C,ORF-U,0,0,0,0,0
YLR021W,ORF-V,0,0,0,0,0
YLRWDELTA10,LTR,0,0,0,0,0
YLR386W,ORF-V,0,0,0,0,0
YPR124W,ORF-V,1,0,1,2,1
YDR295C,ORF-V,0,0,0,0,0
YKL035W,ORF-V,1,1,1,3,1
YGR136W,ORF-V,0,0,0,0,0
YHR082C,ORF-V,1,0,1,2,1
YGR276C,ORF-V,0,0,0,0,0
YDR518W,ORF-V,0,0,0,0,0
YLR186W,ORF-V,1,1,1,3,1
CEN5,centromere,0,0,0,0,0
YJR119C,ORF-V,0,0,0,0,0
YMR187C,ORF-U,0,0,0,0,0
YMR009W,ORF-V,0,0,0,0,0
YMR039C,ORF-V,0,0,0,0,0
YPL191C,ORF-V,0,0,0,0,0
YGR260W,ORF-V,0,0,0,0,0
YGR188C,ORF-V,1,0,0,1,1
YDR083W,ORF-V,0,0,0,0,0
YOR006C,ORF-V,0,0,0,0,0
YPL205C,ORF-DU,0,0,0,0,0
YBL081W,ORF-U,0,0,0,0,0
YGL176C,ORF-U,0,0,0,0,0
YDL085c-a,ORF-U,0,0,0,0,0
YOR281C,ORF-V,1,0,1,2,1
YNL221C,ORF-V,1,1,1,3,1
YLRCDELTA21,LTR,0,0,0,0,0
YLR156W,ORF-U,0,0,0,0,0
YLR018C,ORF-V,0,0,0,0,0
YDL008W,ORF-V,1,0,1,2,1
YNL044W,ORF-V,1,0,0,1,1
YPR119W,ORF-V,0,0,0,0,0
SNR39,snoRNA gene,0,0,0,0,0
YJR141W,ORF-V,1,1,1,3,1
YJL006C,ORF-V,0,0,0,0,0
YDRWDELTA28,LTR,0,0,0,0,0
YOR099W,ORF-V,0,0,0,0,0
YFR042W,ORF-V,1,1,1,3,1
YER046w-a,ORF-DU,0,0,0,0,0
YDR437W,ORF-V,1,1,1,3,1
YAL061W,ORF-U,0,0,0,0,0
YCR102C,ORF-U,0,0,0,0,0
YAL035W,ORF-V,1,0,0,1,1
YGL076C,ORF-V,0,0,0,0,0
YHR169W,ORF-V,1,1,0,2,1
YMR239C,ORF-V,1,1,1,3,1
YMR287C,ORF-V,0,0,0,0,0
SNR78,snoRNA gene,0,0,0,0,0
YIR035C,ORF-U,0,0,0,0,0
YGRCTY1-3,LTR,0,0,0,0,0
YLL055W,ORF-V,0,0,0,0,0
YPL063W,ORF-V,1,1,1,3,1
YMRWDELTA19,LTR,0,0,0,0,0
YGRCDELTA16,LTR,0,0,0,0,0
YLR308W,ORF-V,0,0,0,0,0
YBR183W,ORF-V,0,0,0,0,0
YDL152W,ORF-DU,1,1,0,2,1
YDR488C,ORF-V,0,0,0,0,0
YML072C,ORF-V,0,0,0,0,0
YGL114W,ORF-U,0,0,0,0,0
YHRCDELTA11,LTR,0,0,0,0,0
YIL015C-A,ORF-U,0,0,0,0,0
YNL001W,ORF-V,0,0,0,0,0
YNR064C,ORF-V,0,0,0,0,0
YKL078W,ORF-V,1,1,1,3,1
YMR160W,ORF-V,0,0,0,0,0
YBR236C,ORF-V,1,1,1,3,1
YJR126C,ORF-V,0,0,0,0,0
YML004C,ORF-V,0,0,0,0,0
YERWDELTA12,LTR,0,0,0,0,0
YJL182C,ORF-DU,0,0,0,0,0
YCR102W-A,ORF-DU,0,0,0,0,0
YDR320C,ORF-V,0,0,0,0,0
YHL010C,ORF-V,0,0,0,0,0
YOR374W,ORF-V,0,0,0,0,0
YBR098W,ORF-V,0,0,0,0,0
YOL071W,ORF-V,0,0,0,0,0
YPRWTY1-3,LTR,0,0,0,0,0
YAL026C,ORF-V,0,0,0,0,0
YOR224C,ORF-V,1,1,1,3,1
YMR002W,ORF-V,0,0,0,0,0
YBR100W,ORF-M,0,0,0,0,0
YGRWSIGMA7,LTR,0,0,0,0,0
TT(UGU)P,tRNA gene,0,0,0,0,0
YLR171W,ORF-DU,0,0,0,0,0
YDL048C,ORF-V,0,0,0,0,0
YCR042C,ORF-V,0,0,0,0,0
YJR012C,ORF-U,1,1,1,3,1
YPL184C,ORF-V,0,0,0,0,0
YDR341C,ORF-V,1,1,1,3,1
YNL233W,ORF-V,0,0,0,0,0
YBR101C,ORF-V,0,0,0,0,0
YER155C,ORF-V,0,0,0,0,0
YJR079W,ORF-U,0,0,0,0,0
YGR268C,ORF-V,0,0,0,0,0
YGL195W,ORF-V,0,0,0,0,0
YOL006C,ORF-V,0,0,0,0,0
YIL152W,ORF-U,0,0,0,0,0
YGR040W,ORF-V,0,0,0,0,0
YMR081C,ORF-V,0,0,0,0,0
YKR015C,ORF-U,0,0,0,0,0
YMR121C,ORF-V,0,0,0,0,0
YOR075W,ORF-V,1,1,1,3,1
YBR160W,ORF-V,1,0,1,2,1
YPL004C,ORF-V,0,0,0,0,0
YKR070W,ORF-U,0,0,0,0,0
YBR274W,ORF-V,0,0,0,0,0
YDR020C,ORF-U,0,0,0,0,0
YNR023W,ORF-V,0,0,0,0,0
YLR037C,ORF-V,0,0,0,0,0
YPR170C,ORF-DU,0,0,0,0,0
YNL149C,ORF-V,1,1,1,3,1
YHR158C,ORF-V,0,0,0,0,0
YKL013C,ORF-V,1,1,1,3,1
YFR004W,ORF-V,1,1,1,3,1
YIL083C,ORF-V,1,1,1,3,1
YHR115C,ORF-V,0,0,0,0,0
YPL020C,ORF-V,1,0,1,2,1
YKL053C-A,ORF-V,0,0,0,0,0
YLR071C,ORF-V,1,1,1,3,1
YIL117C,ORF-V,0,0,0,0,0
YGL148W,ORF-V,0,0,0,0,0
YOR208W,ORF-V,0,0,0,0,0
YDR310C,ORF-V,0,0,0,0,0
YHR004C,ORF-V,0,0,0,0,0
YHL004W,ORF-V,0,0,0,0,0
YDL069C,ORF-V,0,0,0,0,0
YOR370C,ORF-V,1,1,1,3,1
YDR438W,ORF-V,0,0,0,0,0
YBR010W,ORF-V,0,0,0,0,0
YKL140W,ORF-V,0,0,0,0,0
YAR044W,ORF-M,0,0,0,0,0
YER023W,ORF-V,1,1,1,3,1
YDL224C,ORF-V,0,0,0,0,0
YBR168W,ORF-V,1,0,0,1,1
YBR015C,ORF-V,0,0,0,0,0
YKR080W,ORF-V,0,0,0,0,0
YOL014W,ORF-U,0,0,0,0,0
YIL006W,ORF-V,0,0,0,0,0
YIL104C,ORF-V,1,1,1,3,1
YDR285W,ORF-V,0,0,0,0,0
YFR031C,ORF-V,1,1,1,3,1
YBR278W,ORF-V,0,0,0,0,0
YLR130C,ORF-V,0,0,0,0,0
YFL047W,ORF-V,0,0,0,0,0
YCL058C,ORF-V,0,0,0,0,0
YELWDELTA6,LTR,0,0,0,0,0
YLR286C,ORF-V,0,0,0,0,0
YER092W,ORF-V,0,0,0,0,0
YHR195W,ORF-V,0,0,0,0,0
YMR047C,ORF-V,1,1,1,3,1
YJL118W,ORF-V,0,0,0,0,0
YLRWDELTA15,LTR,0,0,0,0,0
YPR059C,ORF-DU,0,0,0,0,0
TE(CUC)D,tRNA gene,0,0,0,0,0
YIL154C,ORF-V,0,0,0,0,0
YML114C,ORF-V,1,1,1,3,1
YCL026C-A,ORF-V,0,0,0,0,0
YCRWDELTA9,LTR,0,0,0,0,0
YLL011W,ORF-V,1,1,1,3,1
YFL052W,ORF-V,0,0,0,0,0
YKL121W,ORF-U,0,0,0,0,0
YNR008W,ORF-V,0,0,0,0,0
YOR061W,ORF-V,0,0,0,0,0
YKLCDELTA6,LTR,0,0,0,0,0
YOL033W,ORF-V,0,0,0,0,0
YPR199C,ORF-V,0,0,0,0,0
YOR193W,ORF-V,0,0,0,0,0
YGLCSIGMA1,LTR,0,0,0,0,0
YNL075W,ORF-V,1,1,1,3,1
YML055W,ORF-V,0,0,0,0,0
YGR203W,ORF-V,0,0,0,0,0
YDL052C,ORF-V,0,0,0,0,0
YOR064C,ORF-V,0,0,0,0,0
YPL185W,ORF-DU,0,0,0,0,0
YFR016C,ORF-V,0,0,0,0,0
YNL128W,ORF-V,0,0,0,0,0
YKL072W,ORF-V,0,0,0,0,0
YFR027W,ORF-V,1,1,1,3,1
YPL192C,ORF-V,0,0,0,0,0
YPL005W,ORF-V,0,0,0,0,0
YBL003C,ORF-V,1,0,1,2,1
YKL106W,ORF-V,0,0,0,0,0
YBR022W,ORF-V,0,0,0,0,0
YDL202W,ORF-V,0,0,0,0,0
YPL223C,ORF-V,0,0,0,0,0
YORCDELTA20,LTR,0,0,0,0,0
YBR079C,ORF-V,1,1,1,3,1
YBR159W,ORF-V,0,0,0,0,0
YPL148C,ORF-V,0,0,0,0,0
YGR277C,ORF-V,1,1,1,3,1
CEN10,centromere,0,0,0,0,0
YER062C,ORF-V,0,0,0,0,0
YLR241W,ORF-V,0,0,0,0,0
YJL223C,ORF-V,0,0,0,0,0
YNL186W,ORF-V,0,0,0,0,0
YDR469W,ORF-V,0,0,0,0,0
YKL127W,ORF-V,0,0,0,0,0
YAR014C,ORF-V,0,0,0,0,0
YGL262W,ORF-U,0,0,0,0,0
YNL132W,ORF-V,1,1,1,3,1
YJL134W,ORF-V,0,0,0,0,0
YMR085W,ORF-U,0,0,0,0,0
YMR253C,ORF-U,0,0,0,0,0
YJR035W,ORF-V,0,0,0,0,0
YBR021W,ORF-V,0,0,0,0,0
YHRCTY1-1,LTR,0,0,0,0,0
YGRWSIGMA6,LTR,0,0,0,0,0
YFR044C,ORF-V,0,0,0,0,0
YMRCTAU3,LTR,0,0,0,0,0
YMR286W,ORF-V,0,0,0,0,0
YDR300C,ORF-V,0,0,0,0,0
YCR099C,ORF-U,0,0,0,0,0
YMR197C,ORF-V,1,1,1,3,1
YNL047C,ORF-V,0,0,0,0,0
YGL223C,ORF-V,0,0,0,0,0
YFL034W,ORF-U,0,0,0,0,0
YCL006C,ORF-DE,0,0,0,0,0
YLL041C,ORF-V,0,0,0,0,0
YKR035C,ORF-DU,0,0,0,0,0
YLR296W,ORF-U,0,0,0,0,0
YDR042C,ORF-U,0,0,0,0,0
YAL049C,ORF-V,0,0,0,0,0
YBRWDELTA16,LTR,0,0,0,0,0
YMR063W,ORF-V,0,0,0,0,0
YLR403W,ORF-V,1,0,1,2,1
YDL215C,ORF-V,0,0,0,0,0
YMR177W,ORF-V,0,0,0,0,0
YBL082C,ORF-V,0,0,0,0,0
YBR261C,ORF-V,0,0,0,0,0
YML027W,ORF-V,0,0,0,0,0
YKL017C,ORF-V,0,0,0,0,0
YAR003W,ORF-V,0,0,0,0,0
YERCSIGMA4,LTR,0,0,0,0,0
YBL012C,ORF-DU,0,0,0,0,0
YIR023c-a,ORF-DU,0,0,0,0,0
YOR247W,ORF-V,0,0,0,0,0
YDR384C,ORF-V,0,0,0,0,0
YOR265W,ORF-V,0,0,0,0,0
YDR353W,ORF-V,1,1,1,3,1
CEN3,centromere,0,0,0,0,0
YOR063W,ORF-V,1,1,1,3,1
YGR208W,ORF-V,0,0,0,0,0
YMR194C-A,ORF-DU,0,0,0,0,0
YGL221C,ORF-V,0,0,0,0,0
YDL134C,ORF-V,0,0,0,0,0
YER137C,ORF-V,0,0,0,0,0
YPL035C,ORF-DU,0,0,0,0,0
YDR297W,ORF-V,0,0,0,0,0
YJL196C,ORF-V,0,0,0,0,0
YHL036W,ORF-V,0,0,0,0,0
YKL104C,ORF-V,1,1,1,3,1
YKR021W,ORF-V,0,0,0,0,0
