index,protein,ec
472,YMR269W,2.1521479830250084e-05
473,YGL087C,9.140441553793006e-07
474,YNL274C,0.0003770024693280724
475,YHR059W,6.746152268820662e-41
476,YFL003C,1.3784403861774405e-44
477,YIL107C,1.0620436122949889e-48
478,YDR060W,2.048767965953287e-06
479,YBR125C,1.688890761649601e-47
480,YKL068W,1.1996323111648493e-09
481,YIL138C,5.909187319154672e-05
482,YOR316C,0.006637733349268707
483,YDR419W,6.619261202032733e-16
484,YDR200C,1.4519868984048516e-45
485,YNR049C,8.083942806865102e-06
486,YBR006W,3.395077963965156e-05
487,YER036C,0.002497030579418697
488,YER040W,3.8849412322103037e-07
489,YIL127C,1.0185417687872623e-07
490,YOR147W,0.002515834566302095
491,YDR346C,1.573801408942377e-07
492,YBR283C,0.011507637042913365
493,YOR089C,0.0008906414195991758
494,YDR479C,3.0833013374455344e-09
495,YIL095W,0.000240996762977705
496,YPL195W,7.742827479748425e-06
497,YOL138C,1.49723689918075e-12
498,YLR045C,7.325999009765984e-09
499,YER031C,0.0007829554151673959
500,YGL092W,2.943872503391604e-12
501,YDR009W,4.061111101462618e-07
502,YMR312W,2.900562667455939e-10
503,YNR038W,1.2283623185906715e-06
504,YHR016C,0.00026253540547144287
505,YDR284C,0.004321001922551121
506,YDR541C,6.079187817203545e-05
507,YGR119C,2.6584168498982616e-07
508,YER111C,1.455475779041594e-48
509,YDR034W-B,0.006242508150020472
510,YGR270W,2.37304597003132e-49
511,YOR273C,0.11435294857520607
512,YGR261C,0.00016004965690413506
513,YGL049C,0.00013900707495547276
514,YMR154C,1.3285935466682711e-09
515,YLR438C-A,0.0017703142392311666
516,YLR020C,9.572279067586624e-05
517,YEL013W,0.006406762809785369
518,YPL055C,0.0
519,YLR424W,1.4373546498450948e-08
520,YDL197C,9.618284752099069e-08
521,YGR099W,1.3484471418480379e-44
522,YKR058W,3.716246535459091e-06
523,YER126C,1.3073878483242636e-06
524,YMR011W,0.031115697950724795
525,YBR036C,0.00040696325709330616
526,YML121W,0.0006977032809318463
527,YPR095C,3.9173994737353205e-47
528,YPL086C,1.8377897312375778e-10
529,YDR189W,0.005809055081694008
530,YGL210W,0.0003683603051071176
531,YGL162W,1.9594409739041965e-09
532,YDR515W,0.00024013137830265874
533,YHL006C,0.0015372173333257249
534,YGL019W,1.609499719087547e-28
535,YAL016W,0.0003583978541921163
536,YML094W,2.8692866016819904e-07
537,YLR133W,2.9380458534232238e-05
538,YOL110W,3.6571004581500924e-50
539,YAL017W,4.088753755777513e-49
540,YGL014W,0.001925981804689179
541,YJL041W,1.4336326969460093e-07
542,YCR028C-A,0.12822452480292088
543,YGR163W,0.0010472027395067253
544,YLR315W,2.569735074544727e-06
545,YKL080W,0.00017666280597052397
546,YLR292C,1.380087022932919e-39
547,YBR102C,4.651571541608577e-06
548,YGL078C,2.7940513991927996e-06
549,YPL204W,9.176361304637826e-05
550,YGL240W,3.9015905709555165e-49
551,YIL062C,0.0012463813811305002
552,YHR175W,0.0018698376950517053
553,YML013W,0.001123070765816286
554,YOR116C,8.725732498295868e-05
555,YDR350C,1.4854752578751117e-09
556,YGR178C,0.0006493169887559835
557,YCR030C,0.06737221037184322
558,YFR021W,5.042880195589956e-41
559,YGR288W,7.448835222542551e-05
560,YDR119W,0.00031978946393474393
561,YEL039C,4.6923742035138177e-07
562,YBR200W,0.006527403133740177
563,YGL006W,0.007676570430781018
564,YDL058W,3.0054246855815747e-05
565,YGL213C,0.00013021675616097588
566,YOL149W,0.00017337827658421334
567,YLL012W,0.0008324317964539505
568,YMR152W,0.0009794639029143957
569,YDL123W,0.0052847446788218885
570,YMR058W,0.009729956315012896
571,YGL251C,4.320925326601917e-07
572,YBR171W,2.2901903716068284e-39
573,YGR183C,0.0006625921318942601
574,YBR216C,9.46432916983186e-30
575,YDR088C,0.0
576,YNL238W,0.005854932550143388
577,YLR326W,0.08612813532418023
578,YPR010C,8.371803770733346e-06
579,YER136W,0.007858002970499236
