index,protein,dc
873,YML116W,3.30292257324058
874,YJR015W,2.10470930540676
875,YDR196C,1.63912030153494
876,YDL092W,3.51053750937326
877,YKL067W,7.891157224755631
878,YBR263W,1.97348625858551
879,YML011C,6.7284979874795905
880,YDR184C,1.47978906389733
881,YIL084C,3.0597221672488
882,YML008C,11.456190426367481
883,YHR122W,7.09761352599816
884,YLR011W,2.5389332632877597
885,YCR021C,4.5211467163619705
886,YJR100C,1.97296089540181
887,YOR197W,6.951451712486921
888,YDL233W,5.581559653317671
889,YCR046C,1.89914900742761
890,YOR104W,2.53738862805019
891,YAR071W,1.3928853448348
892,YBR137W,13.31118446049463
893,YDR142C,6.44499575614445
894,YLL009C,1.24371108734104
895,YGR267C,8.36918445782662
896,YPR173C,11.36734570351082
897,YBR090C,1.97348625858551
898,YDR370C,1.97348625858551
899,YJL179W,4.20091766194221
900,YLR177W,3.39235568804047
901,YMR277W,2.10470930540676
902,YBL023C,2.10470930540676
903,YNR066C,1.3928853448348
904,YOL132W,1.55806945488868
905,YGL070C,54.598583821658465
906,YGR146C,4.48563924896753
907,YFR003C,3.82121762797936
908,YHR036W,1.65069790099748
909,YLR006C,2.60214848859297
910,YIL106W,11.2299464005111
911,YLR248W,1.24371108734104
912,YDL110C,3.02013853714414
913,YDR044W,1.69768227418079
914,YJL006C,1.97348625858551
915,YDL044C,13.907700686301508
916,YBR162W-A,6.55766658292934
917,YHL027W,1.89914900742761
918,YLR277C,3.82121762797936
919,YPL011C,3.25348212234921
920,YBL056W,5.16554441364513
921,YGL192W,3.82024787048738
922,YDR084C,21.06415604605443
923,YPL043W,3.82121762797936
924,YCR038C,10.16358717985737
925,YDL108W,5.01542868977353
926,YOR033C,1.79271258131129
927,YIL010W,2.71576562594794
928,YLL051C,3.2998003339576902
929,YLR441C,3.94697251717102
930,YDR279W,3.75083501866802
931,YPL170W,1.36611986893615
932,YNL164C,1.36281556655964
933,YLR387C,2.10470930540676
934,YOR062C,2.01019672054328
935,YOL105C,3.31326015131252
936,YIR016W,3.82024787048738
937,YKR055W,3.41496207677992
938,YDR082W,3.94697251717102
939,YDL013W,5.59758809522319
940,YPR138C,1.89914900742761
941,YDL104C,0.0
942,YPR033C,5.218037544143
943,YPR105C,9.19126001570666
944,YER052C,8.703414749505711
945,YBL046W,3.75940666479461
946,YJL076W,1.48636544625243
947,YMR268C,1.55211501002917
948,YHR123W,4.49117954041796
949,YJL174W,3.10085882849775
950,YPR163C,6.64216100969403
951,YNR006W,3.75679092960181
952,YLR291C,41.10688207336837
953,YBL039C,5.48482099325466
954,YNR068C,5.96913509326871
955,YOL147C,1.36611986893615
956,YDR003W,3.51053750937326
957,YPR199C,3.51053750937326
958,YMR139W,11.08496820740264
959,YLR211C,4.78771519226879
960,YNL219C,1.97348625858551
961,YOR008C,3.03062378533987
962,YLR054C,3.40581308301217
963,YPR025C,6.47343003825718
964,YJL066C,1.36611986893615
965,YDL237W,5.6289217899940605
966,YMR047C,168.52102465015614
967,YJR103W,5.34640660903849
968,YHR094C,1.69249327319474
969,YLR099C,1.89914900742761
970,YKL191W,5.33306967468726
971,YLR064W,1.80867391950668
972,YBR008C,1.30395288880798
973,YOL131W,18.79298842538534
974,YKL221W,3.2089747285367
975,YNL246W,3.4742715975840097
976,YIR034C,5.306704416858921
977,YIL061C,3.74489403688429
978,YPL097W,1.36611986893615
979,YBL001C,6.615074100512301
980,YDR348C,1.89914900742761
981,YHR074W,1.75126905313715
982,YER022W,123.71478786072961
983,YDR314C,1.80867391950668
984,YNL175C,1.30571343205346
985,YDR073W,1.69768227418079
986,YDR349C,4.93827093147946
987,YOR065W,1.97348625858551
988,YFR055W,3.25158747594421
989,YGR268C,17.50945218628774
990,YFR002W,2.32508749362923
991,YDR212W,3.82024787048738
992,YKR090W,2.41218775519735
993,YPL201C,5.4387919594881
994,YBR004C,1.80867391950668
995,YDL166C,3.21919694719872
996,YER178W,4.82769885580206
997,YLR081W,3.31545688035977
998,YMR319C,1.70962516665083
999,YLR092W,1.24371108734104
1000,YOR181W,8.18348585546075
1001,YMR258C,2.10470930540676
1002,YAL064W,4.89228293441906
1003,YOR209C,1.24371108734104
1004,YDL193W,4.87743763417822
1005,YNL165W,1.84772676715477
1006,YOR259C,2.66431995666385
1007,YDR005C,5.21562360438895
1008,YML027W,2.31543187122039
1009,YLR297W,4.9982761694596
1010,YBR242W,2.31069132190721
1011,YGL250W,8.90240379783475
1012,YGR211W,7.61255699478823
1013,YCL009C,4.51813767652655
1014,YOR264W,33.807182213730506
1015,YGR251W,1.97348625858551
1016,YBR024W,1.80867391950668
1017,YLR116W,3.34851670839235
1018,YGR058W,11.46652691900929
1019,YKR044W,2.10470930540676
1020,YIL076W,2.92915654399554
1021,YOR061W,1.97348625858551
1022,YJR075W,1.41026849089569
1023,YBR293W,1.79271258131129
1024,YBR168W,2.17390068170236
1025,YPR149W,1.3506035019091
1026,YDR006C,1.84772676715477
1027,YCR068W,1.84772676715477
1028,YCR033W,1.4419693632988
1029,YDR021W,3.51053750937326
1030,YMR296C,3.4821513155710297
1031,YDR178W,1.63912030153494
1032,YLR285W,5.38613920838055
1033,YJR021C,3.19604343231933
1034,YNL196C,2.72346266666773
1035,YPL259C,5.4632159212996605
1036,YKL029C,3.01438186527127
1037,YOR213C,3.0128372300337
1038,YIL137C,1.24371108734104
1039,YDL077C,2.10470930540676
1040,YPL140C,1.79271258131129
1041,YDR353W,6.31162270086028
1042,YIL049W,3.19121422793145
1043,YER063W,10.58835859836198
1044,YAL033W,2.10470930540676
1045,YHR030C,11.9976167991937
1046,YEL018W,3.82024787048738
1047,YKL113C,4.9526707752645
1048,YOL137W,2.10470930540676
1049,YGL172W,12.48438309217868
1050,YML095C,3.51053750937326
1051,YJL071W,3.34505529841179
1052,YCL035C,1.63912030153494
1053,YOR171C,9.800545033156101
1054,YDR116C,1.97348625858551
1055,YLR164W,1.61851735174972
1056,YDL052C,1.24371108734104
1057,YLR193C,2.10470930540676
1058,YOR040W,3.09091088828611
1059,YOR114W,2.73970013319452
1060,YPL180W,1.97348625858551
1061,YPL159C,5.51370630796957
1062,YDL156W,1.97348625858551
1063,YIL144W,14.281325942447639
1064,YDL175C,5.54925507563875
1065,YAL058W,2.10470930540676
1066,YER053C,3.16891142434494
1067,YFL003C,3.72349539422254
1068,YBL014C,2.82282737310972
1069,YOR374W,2.9295425752175497
1070,YJR082C,21.49327088764491
1071,YEL042W,7.32497882136985
1072,YOR245C,3.17143358733143
1073,YKR043C,2.10470930540676
1074,YDR346C,1.97348625858551
1075,YDR479C,7.93867380515978
1076,YLR243W,1.39435190536004
1077,YOL059W,3.03200838197064
1078,YBR129C,1.37926177595859
1079,YOL038W,3.82121762797936
1080,YBL038W,1.89914900742761
1081,YOL091W,3.68036587894705
1082,YDR023W,2.37172254233342
1083,YNR048W,2.5753645099152
1084,YLR325C,5.03843813674255
1085,YIL040W,4.75282547750024
1086,YMR312W,3.82121762797936
1087,YPL229W,2.17390068170236
1088,YHR016C,1.89914900742761
1089,YMR294W,28.910824496893095
1090,YOR049C,7.1405693423890195
1091,YDR345C,1.38316265801197
1092,YGR165W,8.35427445080865
1093,YMR154C,8.74416577438823
1094,YPR191W,11.563500608527729
1095,YIL063C,1.24371108734104
1096,YNR019W,3.41496207677992
1097,YGR180C,2.17390068170236
1098,YLR424W,20.830460717614343
1099,YDR115W,4.912274561006719
1100,YNR075W,1.97348625858551
1101,YLR040C,1.89914900742761
1102,YOR172W,1.84772676715477
1103,YER126C,3.34505529841179
1104,YOR136W,7.60549854718034
1105,YNL015W,2.79892731526075
1106,YDR189W,5.34710058517941
1107,YAL036C,6.46257378159955
1108,YDR313C,2.6506179269119396
1109,YNL193W,2.10470930540676
1110,YHL006C,9.78821583374097
1111,YIL016W,2.10470930540676
1112,YFL049W,3.82121762797936
1113,YLR133W,2.10470930540676
1114,YHR168W,5.03002506966785
1115,YBR152W,1.79271258131129
1116,YFL067W,0.0
1117,YGR163W,6.421652090844541
1118,YER106W,3.74304141337348
1119,YHR102W,16.966138006073372
1120,YBR233W,1.97348625858551
1121,YIL077C,1.97348625858551
1122,YOR354C,1.63912030153494
1123,YDL181W,1.57074405013988
1124,YNL334C,8.03433800473048
1125,YNL142W,1.84772676715477
1126,YIL062C,3.82024787048738
1127,YOR096W,2.10470930540676
1128,YML013W,1.79271258131129
1129,YMR146C,5.20361896511758
1130,YDR480W,7.30694102602531
1131,YDR350C,2.10470930540676
1132,YER043C,3.30074126263226
1133,YFR021W,1.41026849089569
1134,YJR105W,1.89914900742761
1135,YKL038W,3.82024787048738
1136,YOL149W,19.3809878553352
1137,YOL094C,3.82024787048738
1138,YHR159W,2.10470930540676
1139,YMR152W,4.16797746736894
1140,YBR185C,1.63912030153494
1141,YGR285C,3.6771044631312098
1142,YBL052C,1.54105258642418
1143,YOR095C,1.97348625858551
1144,YLR406C,1.97348625858551
1145,YLL013C,3.94697251717102
1146,YDR503C,4.99283702447426
1147,YHR179W,1.97348625858551
1148,YDR092W,1.28900902903852
1149,YGR191W,3.2289853866165803
1150,YNL323W,1.30571343205346
1151,YDR281C,1.84772676715477
1152,YGR250C,3.09528783427833
1153,YPL211W,1.70962516665083
1154,YPL255W,22.582491531486077
1155,YER038C,4.95727790934775
1156,YHR148W,3.48687497899933
1157,YLR347C,41.867478689272026
1158,YDL241W,1.30571343205346
1159,YOL135C,8.6100466014603
1160,YDR534C,2.71578513625292
1161,YFR008W,16.92069986179502
1162,YNR032W,7.00961335461167
1163,YDR026C,6.65399197865074
1164,YPR183W,8.70442508646685
1165,YDR174W,13.41149797388847
1166,YEL041W,6.7048891073777
1167,YBR270C,33.16141334134328
1168,YNL009W,1.97296089540181
1169,YBL020W,1.36611986893615
1170,YPL234C,1.3506035019091
1171,YNL309W,1.97348625858551
1172,YLR245C,10.556534095422709
1173,YPR111W,3.79852070195771
1174,YML061C,3.70250586340977
1175,YER143W,9.62873208839118
1176,YJR009C,4.22072483823596
1177,YKL137W,6.2384858451928595
1178,YPR187W,1.41026849089569
1179,YKL047W,1.97348625858551
1180,YDL247W,1.41026849089569
1181,YIL153W,1.97348625858551
1182,YNL314W,2.28340270215713
1183,YOR107W,1.77734022473581
1184,YGL244W,2.10470930540676
1185,YLR224W,1.84772676715477
1186,YNL051W,1.63912030153494
1187,YDR075W,1.54105258642418
1188,YJL087C,1.30571343205346
1189,YBL080C,3.41496207677992
1190,YLR147C,3.08423911311625
1191,YNR012W,16.279414749281507
1192,YMR193W,3.4161077274619
1193,YJR051W,1.72900720515137
1194,YKL086W,3.12058226908669
1195,YDR300C,1.97348625858551
1196,YMR202W,2.40528649374429
1197,YJR050W,6.40380488477565
1198,YBR069C,2.10470930540676
1199,YDR311W,44.98804922724976
1200,YHR161C,2.73723125102643
1201,YIL056W,1.84772676715477
1202,YLR049C,5.33214324278188
1203,YAR002C-A,1.24371108734104
1204,YOR035C,5.59903909996716
1205,YBR166C,2.01647256155193
1206,YKR030W,5.009353580682619
1207,YHL042W,1.57074405013988
1208,YOR329C,5.88078776053068
1209,YBR013C,0.0
1210,YOR342C,0.0
1211,YPL120W,2.21572253853611
1212,YGR240C,5.31411108420753
1213,YLR108C,5.12003543071021
1214,YCR094W,3.27926541003319
1215,YMR072W,1.28900902903852
1216,YHR062C,1.84772676715477
1217,YLR433C,1.3928853448348
1218,YML119W,3.51053750937326
1219,YML079W,1.97296089540181
1220,YER122C,3.82121762797936
1221,YDR308C,3.82024787048738
1222,YFR036W,4.03527028932534
1223,YKL024C,1.37926177595859
1224,YDL216C,1.5046040081611
1225,YJL090C,3.4155423085164003
1226,YMR205C,3.41496207677992
1227,YDR100W,10.29408635221889
1228,YNL199C,3.22015753606033
1229,YOR023C,6.56584544075303
1230,YIR002C,2.10470930540676
1231,YPL149W,6.094964665098811
1232,YNL258C,15.322628848071028
1233,YNL290W,3.82024787048738
1234,YKL164C,1.30571343205346
1235,YOL056W,2.10470930540676
1236,YKR065C,3.75083501866802
1237,YHR174W,3.6659957286143
1238,YGR118W,2.10470930540676
1239,YPL153C,1.97348625858551
1240,YNR050C,3.28747171737933
1241,YGR057C,7.12751761997559
1242,YMR173W,3.54426698771894
1243,YMR077C,10.29542610703735
1244,YDL030W,6.28374790345545
1245,YOR353C,3.82024787048738
1246,YGR215W,1.32403141272815
1247,YPL107W,1.5046040081611
1248,YDL148C,1.97296089540181
1249,YGR117C,3.75083501866802
1250,YML055W,5.82469568150477
1251,YPR047W,3.21658573317675
1252,YJL035C,1.5086098002671
1253,YDR444W,2.36087523411155
1254,YKR050W,1.36611986893615
1255,YHR079C-A,2.8660519338827504
1256,YDL138W,1.41026849089569
1257,YIR039C,2.10470930540676
1258,YNL042W,5.36263394537818
1259,YJR011C,4.7298543220266005
1260,YNL191W,4.81647068413436
1261,YGR097W,1.4211031534029
1262,YMR270C,3.60394132947352
1263,YAL042W,1.33722194853573
1264,YNL189W,226.14145209386106
1265,YMR025W,7.8482424993621605
1266,YGR013W,5.44871219341704
1267,YJR079W,2.01019672054328
1268,YLR182W,6.51026742734145
1269,YBR250W,1.80867391950668
1270,YDL238C,3.82024787048738
1271,YGR253C,1.70962516665083
1272,YLR151C,5.16127985894524
1273,YKR014C,6.2035470416765195
1274,YLR028C,1.5046040081611
1275,YGR054W,1.84772676715477
1276,YBR201W,4.08514663060853
1277,YNR071C,5.06285579633472
1278,YGR003W,1.89914900742761
1279,YDR416W,19.13584647369071
1280,YNR065C,3.51053750937326
1281,YDL113C,3.8638928634547502
1282,YML006C,1.80867391950668
1283,YGR276C,3.41496207677992
1284,YHR140W,1.29354269929544
1285,YIR021W,1.32403141272815
1286,YDR449C,2.37172254233342
1287,YLR128W,3.62508012947636
1288,YOR034C,5.12577267015052
1289,YEL012W,1.3545078525707
1290,YAL062W,5.15854611192949
1291,YGR130C,2.10470930540676
1292,YOL063C,1.66331632815945
1293,YKL043W,3.71657686043327
1294,YPR120C,1.79271258131129
1295,YHR129C,8.38233853296007
1296,YOL101C,1.24371108734104
1297,YDR529C,4.07697060926271
1298,YJL045W,1.75126905313715
1299,YLL006W,3.28786463075285
1300,YLR036C,1.97348625858551
1301,YDR357C,5.08138093637757
1302,YHR193C,3.91995940634947
1303,YGL139W,3.34505529841179
1304,YMR119W,6.07878072181238
1305,YCL031C,1.4020101624734
1306,YHR133C,1.32403141272815
1307,YLR346C,1.72900720515137
1308,YOR057W,6.96910600078127
1309,YNL301C,4.81519245367493
1310,YNL244C,2.10470930540676
1311,YOR007C,9.97127366623736
1312,YLR283W,3.39327414613772
1313,YGR124W,3.0584559194793304
1314,YOR336W,1.3545078525707
1315,YHR005C,5.29681123044144
1316,YGL168W,1.37926177595859
1317,YDR505C,5.07866517051308
1318,YDR531W,1.3506035019091
1319,YMR127C,1.30571343205346
1320,YDL188C,3.82024787048738
1321,YIR003W,1.24371108734104
1322,YKL009W,1.53088438955118
1323,YGR145W,3.63682234180172
1324,YLR275W,3.82024787048738
1325,YLR436C,1.36281556655964
1326,YOR232W,13.049918662184579
1327,YAR035W,4.6897494646639695
1328,YDR351W,5.80243537952973
1329,YKR070W,2.896240428711
1330,YMR212C,1.59249656839233
1331,YDR098C,6.06703155328407
1332,YBR291C,1.63912030153494
1333,YJL192C,1.24371108734104
1334,YLR215C,5.466650877809429
1335,YJL125C,3.61262986819099
1336,YCL016C,3.5920303475862303
1337,YBR003W,1.3545078525707
1338,YLR135W,13.06388769794164
1339,YHR050W,3.70250586340977
1340,YKR089C,1.97348625858551
1341,YER092W,8.52809954716416
1342,YIL008W,10.27849903510355
1343,YDL179W,1.77734022473581
1344,YOR127W,2.75117215619913
1345,YNL072W,1.3928853448348
1346,YKL077W,1.38054559018581
1347,YBR101C,16.872821013516756
1348,YGR235C,1.61851735174972
1349,YFL054C,1.31909807349294
1350,YPL151C,11.22292370908267
1351,YDL226C,39.11828295647762
1352,YGL198W,21.864609336656805
1353,YLR426W,4.37221378781783
1354,YGL119W,1.24371108734104
1355,YGL061C,16.353952410576788
1356,YDL087C,1.45155544855345
1357,YHR188C,3.2096226528556997
1358,YOR175C,1.32403141272815
1359,YLR321C,8.59728526825484
1360,YBR281C,6.7913053722746195
1361,YOR358W,14.496572543117251
1362,YHL021C,8.07530126122886
1363,YNL260C,4.8809153620201595
1364,YJL131C,1.89914900742761
1365,YKL012W,5.21777835561473
1366,YER051W,4.91392750258298
1367,YPR003C,1.24371108734104
1368,YDR524C,3.86426062853903
1369,YPL188W,1.5046040081611
1370,YDR120C,7.8758044431254
1371,YJR093C,7.50842241094461
1372,YMR092C,3.54426698771894
1373,YHR199C,2.10470930540676
1374,YJR144W,1.55802954531899
1375,YDR514C,1.89914900742761
1376,YDR305C,1.30571343205346
1377,YER147C,1.89914900742761
1378,YKL114C,1.42301963809891
1379,YMR203W,1.84772676715477
1380,YJR112W,1.37926177595859
1381,YER087W,3.82121762797936
1382,YGR081C,1.29354269929544
1383,YHR112C,2.4089866942898697
1384,YGL170C,7.9995597452125
1385,YKL050C,5.06961401648629
1386,YHR067W,1.42301963809891
1387,YBL009W,1.28900902903852
1388,YDR107C,3.75083501866802
1389,YPL040C,1.84772676715477
1390,YDR001C,1.97348625858551
1391,YOL083W,8.81781273398664
1392,YGR056W,1.67716594426565
1393,YJR022W,1.5046040081611
1394,YGR181W,1.60062272203311
1395,YPL024W,3.2637485168607396
1396,YMR039C,2.50635940817368
1397,YOR143C,1.3545078525707
1398,YOR281C,4.53743122575613
1399,YIL039W,4.94896015288341
1400,YJL078C,4.7187255899568
1401,YGL189C,4.43390078184164
1402,YKR088C,3.82024787048738
1403,YHR138C,1.29354269929544
1404,YLR242C,1.33722194853573
1405,YOR236W,2.10470930540676
1406,YJL043W,1.62843353701257
1407,YML101C,6.99569275823869
1408,YNR024W,1.3545078525707
1409,YNL308C,4.1524536732894
1410,YLR437C,3.5110674526100603
1411,YGL057C,1.57074405013988
1412,YPR083W,5.0138255147686
1413,YDR148C,17.74616004701614
1414,YPL146C,2.10470930540676
1415,YHR081W,1.44666003806103
1416,YMR064W,1.41026849089569
1417,YJL153C,5.48358395370359
1418,YKR069W,1.97348625858551
1419,YDL074C,1.36611986893615
1420,YPL244C,3.29444184791932
1421,YGR222W,2.01019672054328
1422,YPL005W,2.95521979553007
1423,YOL052C,3.71235320867397
1424,YPL070W,44.513757574261284
1425,YHR204W,3.62508012947636
1426,YJL034W,1.24371108734104
1427,YOL012C,1.37926177595859
1428,YLR290C,1.37926177595859
1429,YPR115W,1.97348625858551
1430,YDL081C,16.117400284838983
1431,YOR003W,2.10470930540676
1432,YHL026C,3.27926541003319
1433,YNL159C,2.6532120944780697
1434,YML001W,3.51053750937326
1435,YPL050C,1.30571343205346
1436,YGL027C,3.05734462384621
1437,YDL168W,3.82024787048738
1438,YLR002C,3.55469752016502
1439,YGR166W,3.24438970898487
1440,YKR007W,11.286223051390081
1441,YLR104W,3.20906809762733
1442,YAL054C,8.35141620889962
1443,YOR115C,2.34513923312299
1444,YGR047C,1.97348625858551
1445,YNL173C,4.47412889236433
1446,YMR315W,1.36611986893615
1447,YDR422C,8.97718694684881
1448,YPL224C,1.89914900742761
1449,YOR190W,5.31448479391189
1450,YHR114W,141.49130026978472
1451,YLR345W,13.15951138435657
1452,YAL026C,2.10470930540676
1453,YCR088W,1.54105258642418
1454,YDR333C,1.97348625858551
1455,YDR394W,8.701196533963799
1456,YPR108W,3.72276264810416
1457,YMR112C,2.18732314452046
1458,YMR204C,4.88053312128143
1459,YJR126C,3.60632282572415
1460,YDL217C,4.14720660854729
1461,YBR091C,2.6146017308903398
1462,YHR172W,2.4731546742212496
1463,YDR155C,3.1242788695585
1464,YCR106W,5.12460351765035
1465,YGL075C,3.34505529841179
1466,YDR341C,1.77734022473581
1467,YOR111W,7.58463240635051
1468,YPL056C,1.36281556655964
1469,YLR156W,2.5753645099152
1470,YOR212W,10.14084447326737
1471,YBL059W,2.8220360255515
1472,YBR197C,4.24148730829628
1473,YKR099W,3.72349539422254
1474,YGR187C,4.64304764935288
1475,YFL026W,5.38613920838055
1476,YGR108W,4.82274670675711
1477,YJL094C,2.10470930540676
1478,YGL263W,1.53586515997663
1479,YLR053C,3.4698582301113
1480,YER113C,1.84772676715477
1481,YER029C,3.9167934238262396
1482,YLR204W,2.10470930540676
1483,YPR106W,5.33695188082439
1484,YNL166C,2.10470930540676
1485,YBR054W,4.67034294646481
1486,YNL282W,3.25348212234921
1487,YIL044C,1.3506035019091
1488,YPR054W,6.43195674335075
1489,YBL025W,1.97348625858551
1490,YJL191W,1.60062272203311
1491,YGL039W,2.17390068170236
1492,YPL192C,1.97348625858551
1493,YDL121C,5.42090072868538
1494,YGR031W,1.32403141272815
1495,YAR066W,1.30395288880798
1496,YBR273C,1.30395288880798
1497,YJL185C,5.00565930243192
1498,YBR045C,2.10470930540676
1499,YDR226W,2.9119120207702798
1500,YLL049W,11.46074361146214
1501,YMR017W,1.21240472273499
1502,YOR076C,3.82121762797936
1503,YJR119C,3.24438970898487
1504,YIL103W,3.82024787048738
1505,YCR036W,3.82024787048738
1506,YGL256W,2.10470930540676
1507,YOL028C,1.75126905313715
1508,YKL174C,5.2881757996036605
1509,YKL010C,3.82024787048738
1510,YHR109W,3.5920303475862303
1511,YEL020C,1.89914900742761
1512,YEL053C,3.82024787048738
1513,YPR118W,1.97296089540181
1514,YJR001W,1.63912030153494
1515,YLR001C,0.0
1516,YDL111C,3.23875687962199
1517,YFR038W,1.3545078525707
1518,YDR423C,2.91826868652467
1519,YCR082W,8.571215129862761
1520,YKR020W,2.10470930540676
1521,YGR040W,8.36669908087621
1522,YGL079W,10.04840732849786
1523,YCR004C,2.10470930540676
1524,YIL005W,3.02808200353114
1525,YLR453C,97.59911545864729
1526,YGL058W,3.82121762797936
1527,YPR113W,5.20361896511758
1528,YMR197C,2.93879261158109
1529,YLR016C,1.3928853448348
1530,YLR003C,1.37926177595859
1531,YLL039C,2.10470930540676
1532,YDR052C,3.72515077129653
1533,YLR306W,2.10470930540676
1534,YAR014C,1.97348625858551
1535,YLR340W,10.264336668892861
1536,YOR028C,15.9433119806481
1537,YOL109W,2.10470930540676
1538,YER129W,4.39654400719891
1539,YDL070W,6.50735080547517
1540,YMR290C,3.62738914721925
1541,YPR056W,2.10470930540676
1542,YPL200W,3.5767509742181103
1543,YDR304C,2.18055091064817
1544,YFL042C,1.36611986893615
1545,YML069W,1.97348625858551
1546,YGL060W,2.96037154856907
1547,YDR342C,3.17716768404892
1548,YGR063C,3.51053750937326
1549,YEL034W,3.2450742710484297
1550,YIL034C,20.67488945848642
1551,YBR234C,2.5939813225575197
1552,YPR104C,5.079177269424941
1553,YNL230C,2.33867295093106
1554,YJR069C,2.84093816679899
1555,YER116C,1.29354269929544
1556,YCR100C,1.80867391950668
1557,YDR454C,2.10470930540676
1558,YBR173C,1.63912030153494
1559,YKR079C,1.80867391950668
1560,YDL220C,1.97348625858551
1561,YKL171W,1.67716594426565
1562,YLR251W,1.3928853448348
1563,YPR175W,3.2870890597129403
1564,YKL175W,2.08135396722
1565,YLR273C,1.30571343205346
1566,YMR316W,4.71235709090122
1567,YML126C,1.24371108734104
1568,YER158C,3.94697251717102
1569,YBR143C,3.1242788695585
1570,YGL095C,1.84772676715477
1571,YOR260W,3.21051936377427
1572,YPL163C,1.80867391950668
1573,YBR175W,9.37703066166887
1574,YLR203C,3.21051936377427
1575,YFL056C,1.77734022473581
1576,YML092C,18.790527916743603
1577,YJR159W,4.03120455074598
1578,YNR051C,6.78683090381675
1579,YJR077C,1.37926177595859
1580,YMR038C,3.27552568554439
1581,YPL095C,8.45385355558238
1582,YFL068W,2.62642293326822
1583,YOL020W,3.36482445723066
1584,YML064C,96.86542641316451
1585,YBR243C,1.3506035019091
1586,YOR299W,21.806437035692188
1587,YEL009C,2.10470930540676
1588,YDR139C,2.10470930540676
1589,YOR359W,3.82024787048738
1590,YDR317W,1.5046040081611
1591,YDL134C,8.78822261165771
1592,YOL069W,16.766617568879262
1593,YCR086W,21.121587790481342
1594,YGR238C,1.56423025113519
1595,YOL072W,1.79271258131129
1596,YMR177W,1.97296089540181
1597,YER010C,3.43185241576896
1598,YDR076W,3.82024787048738
1599,YDR022C,6.11663963431372
1600,YBR188C,6.26431119676745
1601,YDL167C,7.2313380778376395
1602,YHR149C,2.10470930540676
1603,YEL046C,3.13368417355964
1604,YGR206W,1.84772676715477
1605,YNL161W,7.40969853002372
1606,YLR196W,4.7542139678519195
1607,YGL110C,1.3506035019091
1608,YBR212W,3.41109020735026
1609,YER090W,2.896240428711
1610,YIL024C,1.44666003806103
1611,YHL036W,1.77734022473581
1612,YBR211C,4.6098933889928695
1613,YGR133W,1.97348625858551
1614,YAL035W,1.89914900742761
1615,YJL091C,1.30395288880798
1616,YMR054W,3.19588033638378
1617,YBR220C,1.63912030153494
1618,YNL237W,3.09133421887633
1619,YLR268W,3.46627545839457
1620,YDL213C,1.32403141272815
1621,YLL043W,3.82121762797936
1622,YOR198C,4.75911511467506
1623,YEL016C,2.10470930540676
1624,YJR110W,5.0179724502809
1625,YLR301W,4.74891997960773
1626,YML115C,3.41496207677992
1627,YMR231W,2.10470930540676
1628,YNL056W,7.64049574097476
1629,YKL026C,1.97348625858551
1630,YKL106W,1.30571343205346
1631,YGL098W,1.61851735174972
1632,YHR039C,1.42301963809891
1633,YLR377C,10.93400309408396
1634,YCR007C,4.21493702485487
1635,YJR120W,1.29354269929544
1636,YGR172C,25.022626307502406
1637,YMR181C,2.50635940817368
1638,YML099C,4.77958837209457
1639,YNL034W,1.97348625858551
1640,YKL163W,1.37926177595859
1641,YDR516C,5.73985047583168
1642,YPR101W,1.65069790099748
1643,YOR045W,3.99630924623623
1644,YNL178W,5.3380192646844105
1645,YOR286W,1.30395288880798
1646,YOR297C,1.97348625858551
1647,YKL190W,1.47978906389733
1648,YIR027C,1.89914900742761
1649,YDL219W,1.47978906389733
1650,YOL113W,3.33541821497119
1651,YMR233W,3.82024787048738
1652,YOL002C,2.08135396722
1653,YOR134W,1.72900720515137
1654,YNL039W,5.1205694059707305
1655,YEL061C,4.89968229757762
1656,YLR031W,5.0480082694021
1657,YDR167W,3.6960375649613297
1658,YPR065W,3.1428850726732
1659,YPL213W,2.17390068170236
1660,YPR051W,3.82024787048738
1661,YBR271W,3.03062378533987
1662,YDL059C,3.03904805098073
1663,YJL072C,4.97654794356496
1664,YPL051W,4.549838687639729
1665,YNL107W,1.61851735174972
1666,YFL001W,1.48636544625243
1667,YOR018W,2.10470930540676
1668,YBR160W,3.82024787048738
1669,YBL021C,8.82829060734887
1670,YOR001W,1.3928853448348
1671,YJR083C,7.84892450086708
1672,YPL219W,4.72910875255526
1673,YGL090W,6.033552756763891
1674,YLR373C,43.746764585028885
1675,YNL141W,6.80309450806031
1676,YOR317W,5.55939780214267
1677,YNL190W,1.37926177595859
1678,YCL025C,2.76461215981293
1679,YJL184W,5.2879733814533
1680,YNL215W,1.24371108734104
1681,YLR250W,1.80867391950668
1682,YDL159W,3.19557489005439
1683,YOL015W,5.45384652759263
1684,YMR147W,8.6588650808454
1685,YNR039C,3.82024787048738
1686,YNL121C,2.10470930540676
1687,YLR249W,1.42301963809891
1688,YER064C,7.59002992125172
1689,YLR288C,97.61302208891456
1690,YHR003C,5.2116648083390995
1691,YOL143C,1.47978906389733
1692,YIL111W,3.07409491380383
1693,YIL045W,5.95857051968547
1694,YBR120C,1.63912030153494
1695,YBR141C,1.62843353701257
1696,YOR315W,5.817953496526179
1697,YGR249W,15.03283938588973
1698,YGL236C,7.40412955785372
1699,YLR218C,1.97348625858551
1700,YLR417W,11.01421821433413
1701,YHR058C,9.05014383469695
1702,YGR049W,3.27926541003319
1703,YPL212C,3.6659957286143
