index,protein,dc
775,YGL113W,33.477275862259866
776,YDR143C,17.23116849038667
777,YJR144W,63.7083236986525
778,YKL001C,124.83750324952888
779,YDR217C,46.840269537947314
780,YJR066W,323.6589489632547
781,YPL109C,8.598061262440051
782,YJR112W,85.83369961959161
783,YKL194C,87.76934346291279
784,YGL156W,82.99999516547454
785,YKL104C,25.715882401623503
786,YML010W,129.38102021763285
787,YBL009W,39.93481420327817
788,YOR119C,241.32348155737563
789,YBR001C,27.567331476212846
790,YJL181W,38.25883602640318
791,YFL029C,32.235687088712574
792,YLR310C,228.81829157859428
793,YOL130W,83.74091128658661
794,YJL140W,129.38102021763285
795,YER049W,38.37493754234747
796,YOR109W,8.006208363134611
797,YNL207W,256.9544996361456
798,YKR072C,27.828130032684108
799,YGR092W,230.11693545783967
800,YLR175W,119.23609171516344
801,YMR159C,17.23116849038667
802,YDR328C,34.62617411521732
803,YLR371W,50.373378105529895
804,YER006W,204.32634074843685
805,YIR010W,85.83369961959161
806,YDR122W,214.30334834095703
807,YOL128C,28.56875846079728
808,YLR190W,38.25883602640318
809,YER018C,85.83369961959161
810,YBR136W,24.69464890366042
811,YKL042W,138.94793867394307
812,YDR170C,118.2573081995209
813,YNL074C,15.45796168133907
814,YMR064W,117.64383213097747
815,YDR148C,3.26058902035031
816,YJL137C,20.67320171869691
817,YKR048C,140.2251114866616
818,YGR020C,18.778945079100477
819,YKL116C,35.65348981433228
820,YLR305C,102.09577958922635
821,YOR295W,55.690304297243856
822,YHR090C,96.16784421671028
823,YPL070W,30.6645143874928
824,YJL081C,178.95977059930016
825,YKL142W,41.688706877723284
826,YLR071C,138.8972993968344
827,YLL021W,12.949351641887562
828,YPR115W,48.99288984016954
829,YBR275C,230.82325883424545
830,YOR210W,166.71144525237122
831,YIL070C,197.58295882795943
832,YDR071C,17.83169067560899
833,YER177W,313.58312826504175
834,YPL124W,117.07483425564966
835,YOR014W,30.11446096394149
836,YAR019C,31.063634226396022
837,YLR002C,206.15582783191732
838,YDR392W,178.95977059930016
839,YGR186W,129.38102021763285
840,YNL136W,96.16784421671028
841,YPR088C,50.373378105529895
842,YAR018C,74.97574334894136
843,YNL076W,208.31167816040616
844,YLL019C,36.3363763913371
845,YBR247C,14.00063129407019
846,YIL035C,267.05455958487187
847,YBR289W,138.8972993968344
848,YHR084W,92.24216791360926
849,YDR422C,23.660014615876616
850,YBR274W,146.84326192486742
851,YOR323C,25.818642042856936
852,YDL042C,271.4621811599986
853,YCR088W,35.57867473430613
854,YMR117C,85.34338754505067
855,YPR110C,190.6977157691153
856,YER093C,40.543208612330425
857,YIL050W,33.286273397351216
858,YDL069C,117.64383213097747
859,YKL126W,75.10927736135426
860,YJR090C,7.85937293136249
861,YPL260W,97.46840620686676
862,YDR356W,136.9633854386241
863,YGL252C,16.02088492734936
864,YPL150W,1.4400047761139
865,YMR001C,18.97168122279642
866,YER054C,228.79549418018482
867,YNL241C,14.29311565847986
868,YKR092C,97.46840620686676
