src_idx,dst_idx,weight
634,986,26321
1001,706,26312
688,994,26297
953,948,26275
16,1046,26255
822,730,26249
188,971,26240
706,1033,26238
709,705,26236
738,1017,26202
583,392,26189
563,342,26180
692,524,26171
744,936,26168
569,614,26144
819,325,26142
561,548,26131
768,237,26123
494,350,26122
743,700,26115
822,315,26102
392,386,26102
802,949,26093
1001,907,26069
709,472,26066
953,955,26058
606,871,26050
281,57,26048
987,196,26037
48,60,26036
573,313,26035
352,616,26032
1001,850,26029
542,113,26012
669,849,26011
822,679,25998
377,199,25985
665,691,25984
189,820,25982
437,764,25981
190,645,25978
706,446,25957
153,63,25938
412,284,25925
412,362,25924
523,123,25919
595,610,25918
1052,388,25915
557,364,25912
529,342,25907
279,90,25906
115,589,25904
585,881,25904
634,540,25902
22,516,25901
669,113,25888
692,733,25888
197,766,25886
507,541,25879
993,397,25870
377,1049,25862
435,684,25858
710,196,25828
494,170,25804
45,416,25801
219,604,25796
629,672,25794
394,74,25790
956,43,25783
153,276,25780
659,878,25772
759,165,25772
845,29,25761
245,604,25758
706,2,25757
529,145,25748
350,497,25726
435,48,25699
953,1003,25688
691,651,25688
449,321,25681
328,641,25667
277,775,25656
822,443,25647
695,62,25642
342,738,25642
36,921,25633
692,663,25630
254,691,25627
124,233,25615
986,787,25577
193,718,25555
49,57,25554
796,805,25554
993,953,25544
80,940,25536
209,515,25524
917,818,25523
853,2,25522
604,846,25519
705,591,25517
404,666,25515
155,482,25515
558,906,25512
291,1025,25508
334,446,25507
124,57,25500
270,457,25500
692,577,25494
71,948,25484
117,887,25478
791,470,25477
1028,548,25475
315,733,25463
312,802,25458
646,96,25458
12,55,25443
371,691,25420
189,1003,25414
738,177,25410
819,919,25398
1035,766,25398
92,671,25395
953,976,25394
492,405,25390
665,482,25388
910,977,25388
117,200,25381
569,342,25357
802,248,25344
124,993,25343
560,198,25343
802,799,25342
910,796,25342
280,733,25341
569,526,25332
627,871,25314
362,596,25314
252,909,25308
1045,526,25281
216,708,25281
705,915,25274
535,714,25264
885,733,25264
643,679,25258
263,1036,25248
76,921,25246
471,665,25242
471,691,25242
833,977,25236
845,406,25231
976,545,25230
893,469,25230
665,680,25226
561,871,25220
692,872,25211
143,303,25210
643,1034,25209
688,184,25202
265,62,25200
746,673,25198
802,1,25193
779,372,25189
899,143,25186
200,833,25174
883,313,25165
375,405,25156
153,599,25154
501,871,25150
1,284,25142
133,138,25139
592,498,25138
953,651,25127
962,239,25123
86,651,25116
819,1048,25106
86,848,25097
86,23,25086
143,730,25081
819,850,25066
914,145,25063
450,688,25062
840,637,25061
162,301,25058
730,733,25047
822,788,25040
1024,45,25035
315,405,25029
870,616,25014
672,460,25008
604,284,25004
706,729,24999
629,198,24993
143,923,24990
551,620,24984
177,369,24981
62,1,24954
153,596,24953
394,576,24949
31,180,24949
492,679,24942
473,760,24938
477,609,24937
548,196,24916
858,497,24910
68,494,24904
908,448,24904
667,440,24900
688,563,24886
189,233,24876
1045,813,24874
739,977,24860
759,921,24859
738,693,24841
67,267,24832
506,673,24806
435,100,24800
84,871,24794
705,770,24785
79,85,24783
27,636,24783
531,894,24762
541,395,24753
197,636,24745
658,193,24742
547,64,24727
625,278,24726
855,925,24724
169,928,24724
721,1031,24715
57,1007,24708
621,180,24707
394,581,24697
970,125,24682
931,1025,24678
105,284,24668
190,741,24665
114,207,24662
945,773,24657
847,666,24652
97,538,24650
307,1004,24647
1037,199,24638
614,543,24625
207,402,24622
383,58,24613
394,299,24585
976,446,24584
167,764,24581
1029,815,24558
688,299,24552
858,483,24551
358,877,24549
105,667,24546
613,751,24539
576,596,24502
705,210,24488
791,953,24470
592,196,24450
394,552,24443
819,856,24434
542,391,24427
706,474,24419
153,277,24389
688,334,24382
733,60,24366
1043,765,24361
14,600,24357
822,245,24354
239,405,24354
752,90,24351
692,651,24336
738,846,24336
424,784,24328
86,691,24319
517,976,24318
931,683,24293
134,276,24289
840,89,24285
688,692,24281
820,249,24270
435,1032,24269
508,151,24268
955,651,24267
375,90,24264
953,13,24258
375,679,24243
542,338,24241
691,923,24241
1037,581,24233
931,664,24218
629,303,24200
459,80,24192
255,417,24167
292,695,24165
188,1009,24165
331,780,24158
987,519,24152
570,733,24148
737,199,24143
397,1,24142
364,816,24141
641,177,24141
1003,284,24141
223,329,24127
1006,120,24114
209,744,24100
827,57,24084
872,949,24081
611,666,24078
41,563,24073
798,134,24073
629,665,24064
427,775,24062
488,871,24059
274,383,24049
831,239,24047
646,954,24047
1037,953,24046
837,388,24043
394,973,24040
312,437,24037
55,714,24023
953,601,24022
219,738,24009
1021,874,24005
530,383,24005
513,744,23997
245,818,23992
520,531,23981
963,566,23965
282,301,23959
942,321,23951
144,49,23917
679,443,23910
1000,1008,23907
579,692,23907
875,651,23897
771,953,23896
1045,221,23876
101,841,23868
436,714,23862
80,212,23859
914,276,23858
364,376,23845
37,442,23832
695,667,23829
36,126,23826
517,482,23817
953,1,23816
57,982,23808
99,145,23799
298,393,23791
3,879,23789
11,593,23789
394,342,23763
190,148,23761
1005,754,23761
249,313,23757
75,652,23754
542,296,23749
1045,755,23746
433,871,23736
634,165,23734
233,90,23731
153,134,23727
608,902,23719
394,101,23716
748,989,23716
550,510,23714
840,520,23709
565,243,23707
152,2,23706
592,519,23695
483,318,23688
802,412,23669
914,105,23662
382,46,23661
163,169,23656
82,380,23643
397,321,23636
539,168,23601
565,57,23600
190,96,23596
480,598,23590
860,759,23578
582,15,23577
529,99,23573
643,225,23556
44,977,23555
562,956,23553
622,233,23549
720,8,23541
484,939,23541
802,397,23530
569,101,23528
459,212,23524
513,921,23521
150,949,23518
914,942,23517
380,911,23503
709,238,23484
643,1008,23477
425,43,23471
517,614,23471
878,199,23471
303,717,23466
327,738,23460
158,871,23449
953,9,23428
629,733,23424
377,679,23419
7,43,23416
96,90,23406
557,817,23404
233,511,23383
611,188,23378
463,745,23377
985,890,23377
71,321,23369
55,754,23365
542,418,23362
787,511,23362
1006,36,23353
314,249,23350
695,412,23347
69,593,23344
785,744,23320
343,907,23306
695,960,23305
520,336,23277
484,867,23275
239,679,23258
154,562,23256
239,70,23240
251,17,23224
519,612,23224
621,593,23203
710,626,23195
117,796,23190
829,60,23189
721,489,23159
657,365,23157
841,1004,23152
761,696,23118
772,711,23116
227,795,23112
438,90,23108
563,184,23108
542,490,23107
105,321,23101
604,596,23101
471,829,23100
83,302,23090
565,1011,23081
444,651,23079
778,949,23067
1034,818,23060
973,692,23047
734,249,23046
145,101,23046
1031,851,23045
868,786,23037
491,494,23026
596,284,23025
774,801,23008
