index,protein,ec
452,YER070W,0.00034317174922097874
453,YCL028W,0.12213915028048286
454,YDR473C,0.0382541255818517
455,YDR510W,0.04576754298329161
456,YIL092W,0.01711421876081091
457,YGR082W,0.005403881717677583
458,YHR113W,0.1051872573421844
459,YPR017C,0.014524899133743985
460,YAL005C,2.1365438320053712e-107
461,YDL090C,0.0008953024037670634
462,YGR028W,0.0010499777428092548
463,YNL251C,1.4170099514762087e-106
464,YPL001W,5.68001028494159e-92
465,YJL030W,0.02109485923267188
466,YLR146C,0.0003717613268627148
467,YNL025C,0.052223451995545185
468,YJR075W,0.002083902174785144
469,YOR370C,0.0024724768738697395
470,YHR068W,0.02010569864230534
471,YOR194C,7.945572840356264e-107
472,YLR032W,0.002004008100561444
473,YER125W,0.06216331936364966
474,YNR014W,0.0003301153904353249
475,YDR469W,5.117091166544782e-107
476,YCL033C,0.00829965198506964
477,YBR278W,1.2571874847811447e-91
478,YLR024C,9.609944603261856e-107
479,YIL085C,0.000382478383948119
480,YPR107C,1.1670393327181137e-106
481,YLR389C,0.008983214894969407
482,YCR068W,0.001971289663456807
483,YNL001W,4.924076974493445e-107
484,YFL037W,1.2837110276945425e-91
485,YJR021C,0.004804248690209193
486,YLR385C,0.010374686148430947
487,YLR447C,1.5974753531089873e-106
488,YNL307C,0.04744956947278343
489,YPL259C,0.0002086907277914554
490,YER023W,0.04744956947278343
491,YGL068W,0.0012598970541712695
492,YFL009W,0.0012560855055437044
493,YPR085C,5.326995572110953e-05
494,YDR292C,9.423836378663949e-05
495,YNL315C,0.01675089332435071
496,YGR247W,0.008934793781210364
497,YDR353W,0.0005984589216230911
498,YJR101W,0.015869323994381748
499,YHL004W,0.04358916906313111
500,YML100W,1.2576982213148225e-91
501,YER182W,0.0001042594240737109
502,YER063W,0.00048141686656179294
503,YDR498C,0.000382478383948119
504,YKL181W,1.42585301829825e-107
505,YLR096W,0.004938757745560255
506,YBL035C,2.2673178241112555e-05
507,YGR223C,0.0038417676529351476
508,YLR180W,1.1761486005198294e-106
509,YPL100W,0.003872475101808475
510,YPL135W,0.010436913627031006
511,YFL024C,4.306358932300643e-109
512,YBR080C,0.11325745078354192
513,YML095C,6.5404566605279165e-80
514,YGL172W,0.0014252287141823087
515,YIL065C,0.008309475534881454
516,YLL001W,0.07361559982341741
517,YDR116C,0.007791754985871295
518,YNR029C,1.319307735904148e-91
519,YOR347C,0.00025266380299080376
520,YJL025W,0.04272522555363067
521,YDR386W,1.6406927694350627e-106
522,YJR013W,0.002326952863040748
523,YCR073C,0.0018647811903327839
524,YIL144W,0.02255523413175085
525,YBR241C,0.0035114008907964735
526,YMR060C,9.0098909941454e-08
527,YGL087C,7.549347260485766e-108
528,YFR047C,0.01349688792073595
529,YBL014C,0.003806603641465403
530,YBR279W,5.1052466067530996e-107
531,YKL068W,0.002196091254999401
532,YBR198C,1.21194936890622e-106
533,YER149C,0.0003025268756025016
534,YDR273W,0.002326217472292704
535,YML025C,2.4634029041266966e-106
536,YER025W,5.2382451463612016e-80
537,YGR149W,0.001759823446379958
538,YGL237C,1.9084107675847173e-108
539,YJL047C,5.7354070340513863e-05
540,YEL042W,0.005331700549850056
541,YPL209C,4.524764566027192e-108
542,YGL037C,0.05562097376768473
543,YBR223C,0.004074758571073361
544,YML114C,4.9747004069746536e-107
545,YLL036C,0.003135157196948263
546,YDR479C,0.019598755581551955
547,YIL095W,0.006656918310306105
