src_idx,dst_idx,weight
25,711,3.2738
486,640,3.2738
455,1140,3.2738
796,442,3.2738
407,905,3.2738
1010,640,3.2738
721,589,3.2738
1040,811,3.2738
51,811,3.2738
517,607,3.2738
92,889,3.2738
839,642,3.2738
839,1112,3.2738
1017,302,3.2738
568,882,3.2738
839,512,3.2738
707,903,3.2738
898,174,3.2738
780,469,3.2738
839,1029,3.2738
1017,1029,3.2738
1017,778,3.2738
1017,161,3.2738
780,751,3.2738
780,217,3.2738
839,1001,3.2738
